Talk_ID,public_url,speaker_name,duration,published,tags,views
1,https://www.ted.com/talks/al_gore_on_averting_climate_crisis,Al Gore,00:16:17,6/27/06,"alternative energy,cars,global issues,climate change,environment,science,culture,sustainability,technology",3266733
7,https://www.ted.com/talks/david_pogue_says_simplicity_sells,David Pogue,00:21:26,6/27/06,"simplicity,entertainment,interface design,software,media,computers,technology,music,performance",1702201
53,https://www.ted.com/talks/majora_carter_s_tale_of_urban_renewal,Majora Carter,00:18:36,6/27/06,"MacArthur grant,cities,green,activism,politics,pollution,environment,inequality,business",2000421
66,https://www.ted.com/talks/ken_robinson_says_schools_kill_creativity,Ken Robinson,00:19:24,6/27/06,"children,teaching,creativity,parenting,culture,dance,education",51614087
92,https://www.ted.com/talks/hans_rosling_shows_the_best_stats_you_ve_ever_seen,Hans Rosling,00:19:50,6/27/06,"demo,Asia,global issues,visualizations,global development,statistics,math,health,economics,Google,Africa",12662135
96,https://www.ted.com/talks/tony_robbins_asks_why_we_do_what_we_do,Tony Robbins,00:21:45,6/27/06,"entertainment,goal-setting,potential,psychology,motivation,emotions,culture,business",22368699
49,https://www.ted.com/talks/joshua_prince_ramus_on_seattle_s_library,Joshua Prince-Ramus,00:19:58,7/10/06,"library,architecture,design,culture,collaboration",1042335
86,https://www.ted.com/talks/julia_sweeney_on_letting_go_of_god,Julia Sweeney,00:16:32,7/10/06,"atheism,Christianity,religion,God,comedy,humor,storytelling,culture,performance",3903747
71,https://www.ted.com/talks/rick_warren_on_a_life_of_purpose,Rick Warren,00:21:02,7/18/06,"Christianity,philanthropy,religion,God,happiness,motivation,culture,leadership",3361934
94,https://www.ted.com/talks/dan_dennett_s_response_to_rick_warren,Dan Dennett,00:24:45,7/18/06,"atheism,consciousness,evolution,philosophy,religion,God,cognitive science,brain",2751013
54,https://www.ted.com/talks/cameron_sinclair_on_open_source_architecture,Cameron Sinclair,00:23:34,7/25/06,"disaster relief,open-source,philanthropy,global issues,architecture,activism,design,invention,culture,collaboration",1248115
55,https://www.ted.com/talks/jehane_noujaim_inspires_a_global_day_of_film,Jehane Noujaim,00:25:38,7/25/06,"TED Prize,peace,entertainment,movies,global issues,film,storytelling,art,culture,social change",409921
58,https://www.ted.com/talks/larry_brilliant_wants_to_stop_pandemics,Larry Brilliant,00:25:50,7/25/06,"TED Prize,ebola,global issues,health,disease,science,technology,collaboration",746018
41,https://www.ted.com/talks/nicholas_negroponte_on_one_laptop_per_child,Nicholas Negroponte,00:17:37,8/1/06,"philanthropy,global issues,children,design,entrepreneur,technology,education,social change",398774
65,https://www.ted.com/talks/jeff_han_demos_his_breakthrough_touchscreen,Jeff Han,00:08:47,8/1/06,"demo,interface design,design,technology",4609377
46,https://www.ted.com/talks/jennifer_lin_improvs_piano_magic,Jennifer Lin,00:24:05,8/8/06,"wunderkind,entertainment,piano,creativity,music,performance",1680398
45,https://www.ted.com/talks/sirena_huang_dazzles_on_violin,Sirena Huang,00:24:41,8/8/06,"violin,wunderkind,entertainment,youth,music,performance",2811646
27,https://www.ted.com/talks/ross_lovegrove_shares_organic_designs,Ross Lovegrove,00:19:30,8/15/06,"science and art,DNA,industrial design,nature,design,creativity,product design,biology,invention",1128239
2,https://www.ted.com/talks/amy_smith_shares_simple_lifesaving_design,Amy Smith,00:15:06,8/15/06,"simplicity,MacArthur grant,alternative energy,industrial design,engineering,global issues,design,invention",1513956
25,https://www.ted.com/talks/richard_baraniuk_on_open_source_learning,Richard Baraniuk,00:18:34,8/21/06,"library,open-source,global issues,culture,business,technology,collaboration",1002555
87,https://www.ted.com/talks/ze_frank_s_nerdcore_comedy,Ze Frank,00:18:56,8/25/06,"demo,entertainment,software,comedy,humor,culture,collaboration,dance,performance,community",6421683
21,https://www.ted.com/talks/mena_trott_tours_her_blog_world,Mena Trott,00:16:46,8/25/06,"entertainment,software,storytelling,design,culture,business,communication,community",534963
64,https://www.ted.com/talks/eve_ensler_on_happiness_in_body_and_soul,Eve Ensler,00:20:25,9/6/06,"theater,entertainment,gender,global issues,happiness,women,storytelling,culture,performance",1194219
16,https://www.ted.com/talks/helen_fisher_tells_us_why_we_love_cheat,Helen Fisher,00:23:27,9/6/06,"evolution,gender,psychology,love,relationships,cognitive science,science,culture",9865661
20,https://www.ted.com/talks/malcolm_gladwell_on_spaghetti_sauce,Malcolm Gladwell,00:17:30,9/19/06,"marketing,consumerism,choice,media,storytelling,food,economics,culture,business",7369998
29,https://www.ted.com/talks/steven_levitt_analyzes_crack_economics,Steven Levitt,00:21:15,9/19/06,"narcotics,cities,economics,culture,business,race",3066070
97,https://www.ted.com/talks/dan_gilbert_asks_why_are_we_happy,Dan Gilbert,00:21:16,9/26/06,"evolution,choice,happiness,psychology,brain,science,culture",15685502
12,https://www.ted.com/talks/eva_vertes_looks_to_the_future_of_medicine,Eva Vertes,00:18:49,10/2/06,"wunderkind,health,disease,cancer,science,technology",1067666
89,https://www.ted.com/talks/ben_saunders_skis_to_the_north_pole,Ben Saunders,00:18:03,10/25/06,"travel,sports,global issues,climate change,potential,exploration,personal growth,culture,technology",792131
4,https://www.ted.com/talks/burt_rutan_sees_the_future_of_space,Burt Rutan,00:19:37,10/25/06,"rocket science,industrial design,NASA,engineering,aircraft,flight,design,invention,entrepreneur,business",2157418
56,https://www.ted.com/talks/edward_burtynsky_on_manufactured_landscapes,Edward Burtynsky,00:34:25,10/31/06,"TED Prize,cities,photography,art,design,pollution,environment,culture,social change",1076990
57,https://www.ted.com/talks/robert_fischell_on_medical_inventing,Robert Fischell,00:26:49,10/31/06,"TED Prize,medicine,health care,disease,science,invention,business,technology",426034
59,https://www.ted.com/talks/bono_s_call_to_action_for_africa,Bono,00:27:52,10/31/06,"AIDS,entertainment,philanthropy,global issues,poverty,activism,Africa,social change",737260
22,https://www.ted.com/talks/michael_shermer_on_believing_strange_things,Michael Shermer,00:13:25,11/8/06,"entertainment,illusion,faith,religion,science,culture",5657500
19,https://www.ted.com/talks/kevin_kelly_on_how_technology_evolves,Kevin Kelly,00:20:00,11/14/06,"evolution,philosophy,choice,history,science,culture,technology,future",1718629
38,https://www.ted.com/talks/ray_kurzweil_on_how_technology_will_transform_us,Ray Kurzweil,00:22:56,11/14/06,"biotech,robots,science,invention,culture,business,technology,future",2541054
23,https://www.ted.com/talks/peter_gabriel_fights_injustice_with_video,Peter Gabriel,00:14:08,12/6/06,"global issues,film,activism,storytelling,art,culture,collaboration,music,social change",936118
70,https://www.ted.com/talks/richard_st_john_s_8_secrets_of_success,Richard St. John,00:03:30,12/14/06,"entertainment,happiness,psychology,success,culture,business,work",12029152
10,https://www.ted.com/talks/dean_ornish_on_the_world_s_killer_diet,Dean Ornish,00:03:18,12/14/06,"obesity,global issues,food,health,health care,disease,science,culture",2426657
62,https://www.ted.com/talks/bjorn_lomborg_sets_global_priorities,Bjorn Lomborg,00:16:41,1/2/07,"AIDS,disaster relief,choice,climate change,economics,Africa,environment,culture,business,future",1442565
69,https://www.ted.com/talks/wade_davis_on_endangered_cultures,Wade Davis,00:22:01,1/9/07,"anthropology,global issues,photography,language,film,environment,culture",2983788
34,https://www.ted.com/talks/phil_borges_on_endangered_cultures,Phil Borges,00:18:35,1/9/07,"global issues,photography,film,activism,storytelling,art,design,culture,social change",939902
68,https://www.ted.com/talks/robert_wright_on_optimism,Robert Wright,00:19:11,1/17/07,"evolutionary psychology,war,global issues,culture,collaboration",1340178
60,https://www.ted.com/talks/anna_deavere_smith_s_american_character,Anna Deavere Smith,00:23:05,2/9/07,"MacArthur grant,theater,entertainment,interview,sports,performance art,storytelling,history,culture,performance,race,United States",1037738
48,https://www.ted.com/talks/saul_griffith_on_everyday_inventions,Saul Griffith,00:14:29,2/19/07,"MacArthur grant,open-source,design,product design,materials,innovation,invention,technology,collaboration",491235
90,https://www.ted.com/talks/neil_gershenfeld_on_fab_labs,Neil Gershenfeld,00:17:18,2/19/07,"code,engineering,materials,computers,science,invention,culture,technology,education,social change",744087
83,https://www.ted.com/talks/e_o_wilson_on_saving_life_on_earth,E.O. Wilson,00:22:35,4/3/07,"TED Prize,ants,ecology,insects,global issues,nature,biodiversity,biology,science,technology",1418270
84,https://www.ted.com/talks/james_nachtwey_s_searing_pictures_of_war,James Nachtwey,00:21:56,4/3/07,"war,global issues,photography,poverty,media,activism,storytelling,art,culture,social change",1336587
85,https://www.ted.com/talks/bill_clinton_on_rebuilding_rwanda,Bill Clinton,00:24:07,4/3/07,"TED Prize,global issues,health care,economics,Africa,culture,business,technology",866296
5,https://www.ted.com/talks/chris_bangle_says_great_cars_are_art,Chris Bangle,00:20:04,4/5/07,"industrial design,transportation,cars,art,design,invention,business,technology",890859
9,https://www.ted.com/talks/dean_kamen_on_inventing_and_giving,Dean Kamen,00:20:07,4/5/07,"industrial design,transportation,cars,robots,innovation,science,invention,sustainability,business,technology,social change",720147
11,https://www.ted.com/talks/jane_goodall_on_what_separates_us_from_the_apes,Jane Goodall,00:27:25,4/5/07,"primates,global issues,nature,animals,Africa,environment,science,culture",1781141
28,https://www.ted.com/talks/seth_godin_on_sliced_bread,Seth Godin,00:17:01,4/5/07,"marketing,choice,storytelling,culture,business",5852994
32,https://www.ted.com/talks/vik_muniz_makes_art_with_wire_sugar,Vik Muniz,00:14:51,4/5/07,"animation,Brazil,illusion,art,design,creativity",1215277
80,https://www.ted.com/talks/juan_enriquez_on_genomics_and_our_future,Juan Enriquez,00:22:20,4/5/07,"DNA,biotech,science,invention,genetics,culture,business,technology",727534
14,https://www.ted.com/talks/golan_levin_on_software_as_art,Golan Levin,00:14:53,4/5/07,"entertainment,software,art,invention,technology,music,performance",620895
50,https://www.ted.com/talks/stefan_sagmeister_shares_happy_design,Stefan Sagmeister,00:15:30,4/5/07,"typography,happiness,art,design",1894265
76,https://www.ted.com/talks/susan_savage_rumbaugh_on_apes_that_write,Susan Savage-Rumbaugh,00:17:25,4/5/07,"apes,evolution,language,animals,intelligence,biology,genetics,culture",2358365
77,https://www.ted.com/talks/sheila_patek_clocks_the_fastest_animals,Sheila Patek,00:16:25,4/5/07,"biomechanics,online video,oceans,biology,science,technology",1288950
78,https://www.ted.com/talks/al_seckel_says_our_brains_are_mis_wired,Al Seckel,00:14:33,4/5/07,"illusion,psychology,design,cognitive science,brain,culture",2223448
18,https://www.ted.com/talks/janine_benyus_shares_nature_s_designs,Janine Benyus,00:23:19,4/5/07,"biomimicry,evolution,DNA,fish,animals,design,biology,environment,science,technology",2010439
31,https://www.ted.com/talks/thom_mayne_on_architecture_as_connection,Thom Mayne,00:20:40,4/5/07,"cities,architecture,design,invention,culture",710375
35,https://www.ted.com/talks/james_watson_on_how_he_discovered_dna,James Watson,00:20:11,4/5/07,"DNA,storytelling,history,science,invention,genetics,culture,technology",1628514
40,https://www.ted.com/talks/frans_lanting_s_lyrical_nature_photos,Frans Lanting,00:16:17,4/5/07,"evolution,global commons,photography,fish,nature,animals,storytelling,art,design",1826875
102,https://www.ted.com/talks/dan_dennett_on_our_consciousness,Dan Dennett,00:21:48,4/6/07,"consciousness,entertainment,illusion,visualizations,self,brain,culture",2928784
103,https://www.ted.com/talks/evelyn_glennie_shows_how_to_listen,Evelyn Glennie,00:32:09,4/6/07,"entertainment,live music,creativity,music,performance",4446239
101,https://www.ted.com/talks/caroline_lavelle_casts_a_spell_on_cello,Caroline Lavelle,00:07:39,4/6/07,"entertainment,cello,vocals,music,performance",414882
104,https://www.ted.com/talks/william_mcdonough_on_cradle_to_cradle_design,William McDonough,00:20:05,4/6/07,"cities,china,global issues,architecture,design,environment,culture,sustainability,business,technology",1535951
99,https://www.ted.com/talks/jill_sobule_sings_to_al_gore,Jill Sobule,00:02:43,4/6/07,"climate change,vocals,environment,music,performance,guitar",628654
105,https://www.ted.com/talks/jeff_bezos_on_the_next_web_innovation,Jeff Bezos,00:17:11,4/9/07,"web,electricity,history,innovation,invention,entrepreneur,business,technology",940434
108,https://www.ted.com/talks/rives_remixes_ted2006,Rives,00:04:11,4/9/07,"entertainment,memory,storytelling,poetry,spoken word,performance",655748
109,https://www.ted.com/talks/eddi_reader_sings_about_what_you_ve_got,Eddi Reader,00:05:12,4/14/07,"composing,entertainment,piano,potential,performance art,vocals,music,performance,guitar",447017
110,https://www.ted.com/talks/eddi_reader_sings_kiteflyer_s_hill,Eddi Reader,00:06:18,4/14/07,"composing,entertainment,memory,piano,music,performance,guitar",529575
113,https://www.ted.com/talks/richard_dawkins_on_militant_atheism,Richard Dawkins,00:29:10,4/16/07,"atheism,religion,God,science,culture",4545599
115,https://www.ted.com/talks/thomas_dolby_and_rachelle_garniez,Rachelle Garniez,00:03:21,4/16/07,"entertainment,live music,music,performance",458249
112,https://www.ted.com/talks/tom_honey_on_god_and_the_tsunami,Tom Honey,00:19:32,4/16/07,"disaster relief,philosophy,natural disaster,global issues,religion,God,culture",636873
114,https://www.ted.com/talks/tom_rielly_delivers_a_comic_send_up_of_ted2006,Tom Rielly,00:19:55,4/16/07,"comedy,humor,culture,performance",630627
72,https://www.ted.com/talks/chris_anderson_of_wired_on_tech_s_long_tail,Chris Anderson,00:14:18,4/27/07,"entertainment,marketing,economics,culture,business,technology",957739
117,https://www.ted.com/talks/natalie_macmaster_fiddles_in_reel_time,Natalie MacMaster,00:05:11,5/1/07,"violin,entertainment,live music,history,music,performance",738467
118,https://www.ted.com/talks/sergey_brin_and_larry_page_on_google,Sergey Brin + Larry Page,00:20:33,5/3/07,"web,design,Google,culture,business,technology,collaboration",1529641
119,https://www.ted.com/talks/stew_says_black_men_ski,Stew,00:04:37,5/7/07,"entertainment,sports,live music,poetry,culture,music,performance,race",605854
121,https://www.ted.com/talks/james_howard_kunstler_dissects_suburbia,James Howard Kunstler,00:19:44,5/12/07,"alternative energy,transportation,cars,cities,consumerism,architecture,energy,design,culture",1776654
122,https://www.ted.com/talks/david_kelley_on_human_centered_design,David Kelley,00:17:00,5/15/07,"science and art,museums,philanthropy,water,design,creativity,culture,collaboration",858907
123,https://www.ted.com/talks/stewart_brand_on_squatter_cities,Stewart Brand,00:03:05,5/17/07,"cities,urban planning,global issues,poverty,culture,business,technology,future",987409
125,https://www.ted.com/talks/jeff_hawkins_on_how_brain_science_will_change_computing,Jeff Hawkins,00:20:11,5/21/07,"memory,computers,intelligence,AI,cognitive science,brain,science,technology",1436928
126,https://www.ted.com/talks/tierney_thys_swims_with_the_giant_sunfish,Tierney Thys,00:16:41,5/21/07,"marine biology,global issues,climate change,fish,oceans,animals,biodiversity,environment,science,technology",1029518
128,https://www.ted.com/talks/john_doerr_sees_salvation_and_profit_in_greentech,John Doerr,00:17:52,5/27/07,"green,investment,global issues,climate change,environment,sustainability,technology",904287
129,https://www.ted.com/talks/blaise_aguera_y_arcas_demos_photosynth,Blaise Agá¼era y Arcas,00:07:30,5/27/07,"microsoft,virtual reality,demo,software,visualizations,photography,technology,collaboration",4909579
127,https://www.ted.com/talks/ngozi_okonjo_iweala_on_doing_business_in_africa,Ngozi Okonjo-Iweala,00:20:13,5/30/07,"women in business,investment,global issues,women,corruption,business",1138198
131,https://www.ted.com/talks/anand_agarawala_demos_his_bumptop_desktop,Anand Agarawala,00:04:39,6/5/07,"demo,interface design,software,technology",1495141
8,https://www.ted.com/talks/david_rockwell_builds_at_ground_zero,David Rockwell,00:24:37,6/12/07,"New York,disaster relief,memory,interview,cities,urban planning,death,architecture,design,culture,collaboration",417925
33,https://www.ted.com/talks/thomas_barnett_draws_a_new_map_for_peace,Thomas Barnett,00:23:22,6/14/07,"peace,war,terrorism,global issues,culture,military,technology",1182802
139,https://www.ted.com/talks/stephen_lawler_tours_microsoft_virtual_earth,Stephen Lawler,00:06:10,6/20/07,"microsoft,virtual reality,map,design,technology",316583
140,https://www.ted.com/talks/hans_rosling_reveals_new_insights_on_poverty,Hans Rosling,00:18:57,6/25/07,"Asia,global issues,visualizations,poverty,global development,statistics,health,economics,Google,Africa,inequality",3370083
141,https://www.ted.com/talks/bill_stone_explores_the_earth_and_space,Bill Stone,00:17:43,6/27/07,"mining,Planets,Moon,NASA,adventure,exploration,space,energy,technology",1898449
116,https://www.ted.com/talks/dan_dennett_on_dangerous_memes,Dan Dennett,00:15:26,7/2/07,"meme,philosophy,faith,religion,culture",1668610
142,https://www.ted.com/talks/alan_russell_on_regenerating_our_bodies,Alan Russell,00:19:25,7/4/07,"bioethics,health,medicine,health care,design,cancer,technology",1525132
144,https://www.ted.com/talks/jonathan_harris_tells_the_web_s_secret_stories,Jonathan Harris,00:17:10,7/8/07,"entertainment,software,global issues,design,technology",1077757
143,https://www.ted.com/talks/emily_oster_flips_our_thinking_on_aids_in_africa,Emily Oster,00:15:34,7/12/07,"AIDS,global issues,HIV,statistics,health,economics,Africa,science",874772
146,https://www.ted.com/talks/will_wright_makes_toys_that_make_worlds,Will Wright,00:16:37,7/17/07,"demo,entertainment,gaming,design,technology",1183126
148,https://www.ted.com/talks/rives_on_4_a_m,Rives,00:09:12,7/17/07,"entertainment,poetry,spoken word",3745045
147,https://www.ted.com/talks/david_bolinsky_animates_a_cell,David Bolinsky,00:09:45,7/22/07,"entertainment,animation,visualizations,film,health,medicine,design,science,technology",1915751
149,https://www.ted.com/talks/allison_hunt_gets_a_new_hip,Allison Hunt,00:04:48,7/24/07,"marketing,medicine,health care,culture",591847
170,https://www.ted.com/talks/jeff_skoll_makes_movies_that_make_change,Jeff Skoll,00:15:31,8/21/07,"entertainment,movies,philanthropy,global issues,film,business,social change",753775
82,https://www.ted.com/talks/dean_kamen_previews_a_new_prosthetic_arm,Dean Kamen,00:05:10,8/28/07,"prosthetics,peace,demo,war,global issues,health care,science,invention,culture,technology",1674112
161,https://www.ted.com/talks/erin_mckean_redefines_the_dictionary,Erin McKean,00:15:50,8/30/07,"entertainment,language,books,culture,education",1091702
162,https://www.ted.com/talks/theo_jansen_creates_new_creatures,Theo Jansen,00:08:13,9/6/07,"demo,entertainment,science and art,biomechanics,animals,art,design,creativity,technology",4112882
163,https://www.ted.com/talks/steven_pinker_on_the_myth_of_violence,Steven Pinker,00:19:15,9/10/07,"war,sociology,global issues,violence,media,culture,business",2364098
171,https://www.ted.com/talks/deborah_scranton_on_her_war_tapes,Deborah Scranton,00:17:36,9/13/07,"entertainment,war,global issues,film,storytelling,technology",527411
172,https://www.ted.com/talks/john_maeda_on_the_simple_life,John Maeda,00:15:59,9/20/07,"simplicity,art,design,technology",1306764
167,https://www.ted.com/talks/stephen_petranek_counts_down_to_armageddon,Stephen Petranek,00:29:42,9/25/07,"asteroid,solar system,global issues,climate change,space,science,technology,future,humanity",1759521
176,https://www.ted.com/talks/paul_maccready_flies_on_solar_wings,Paul MacCready,00:21:20,9/26/07,"alternative energy,flight,energy,solar energy,drones,design,invention,business,technology",751718
178,https://www.ted.com/talks/carolyn_porco_flies_us_to_saturn,Carolyn Porco,00:17:09,10/1/07,"Planets,solar system,NASA,visualizations,exploration,space,design,universe,science,technology",2711956
179,https://www.ted.com/talks/kenichi_ebina_s_magic_moves,Kenichi Ebina,00:03:32,10/3/07,"entertainment,culture,dance,performance",1763082
181,https://www.ted.com/talks/richard_branson_s_life_at_30_000_feet,Richard Branson,00:29:51,10/9/07,"entertainment,interview,global issues,aircraft,space,entrepreneur,business,technology,music",1659113
165,https://www.ted.com/talks/hod_lipson_builds_self_aware_robots,Hod Lipson,00:06:18,10/11/07,"demo,evolution,design,robots,AI,cognitive science,technology",1241222
182,https://www.ted.com/talks/maira_kalman_the_illustrated_woman,Maira Kalman,00:17:30,10/16/07,"entertainment,happiness,children,art,design,culture",702690
190,https://www.ted.com/talks/jan_chipchase_on_our_mobile_phones,Jan Chipchase,00:16:03,10/18/07,"cities,global issues,telecom,design,culture,technology,communication",726420
184,https://www.ted.com/talks/vilayanur_ramachandran_on_your_mind,VS Ramachandran,00:23:34,10/21/07,"consciousness,illusion,brain,illness,science,culture,technology",4229924
189,https://www.ted.com/talks/sherwin_nuland_on_electroshock_therapy,Sherwin Nuland,00:22:18,10/30/07,"medicine,health care,suicide,brain,illness,depression,mental health,science,technology",1659591
191,https://www.ted.com/talks/matthieu_ricard_on_the_habits_of_happiness,Matthieu Ricard,00:20:54,11/1/07,"Buddhism,peace,evolutionary psychology,global issues,photography,faith,religion,God,happiness,psychology,emotions,brain,culture",7867155
187,https://www.ted.com/talks/larry_lessig_says_the_law_is_strangling_creativity,Lawrence Lessig,00:18:56,11/6/07,"entertainment,law,creativity,business,technology",1951884
183,https://www.ted.com/talks/paul_rothemund_casts_a_spell_with_dna,Paul Rothemund,00:04:59,11/8/07,"MacArthur grant,DNA,complexity,computers,science",423064
195,https://www.ted.com/talks/robert_full_on_animal_movement,Robert Full,00:19:24,11/27/07,"evolution,design,robots,science,technology",733335
197,https://www.ted.com/talks/philippe_starck_thinks_deep_on_design,Philippe Starck,00:17:06,12/4/07,"philosophy,humor,storytelling,design,humanity",1901952
194,https://www.ted.com/talks/murray_gell_mann_on_beauty_and_truth_in_physics,Murray Gell-Mann,00:16:02,12/6/07,"String theory,physics,storytelling,science,technology",1228044
51,https://www.ted.com/talks/amory_lovins_on_winning_the_oil_endgame,Amory Lovins,00:19:44,12/11/07,"MacArthur grant,green,energy,economics,environment,science,business,technology",883766
199,https://www.ted.com/talks/arthur_benjamin_does_mathemagic,Arthur Benjamin,00:15:14,12/13/07,"entertainment,magic,math,performance,education",8636884
200,https://www.ted.com/talks/daniel_goleman_on_compassion,Daniel Goleman,00:13:13,12/18/07,"psychology,brain,compassion,empathy,community",1779326
201,https://www.ted.com/talks/lakshmi_pratury_on_letter_writing,Lakshmi Pratury,00:04:09,12/20/07,"writing,relationships,parenting,communication,community",585354
202,https://www.ted.com/talks/gever_tulley_on_5_dangerous_things_for_kids,Gever Tulley,00:09:18,12/21/07,"entertainment,sports,children,design,parenting,technology,play",4600055
204,https://www.ted.com/talks/isabel_allende_tells_tales_of_passion,Isabel Allende,00:18:00,1/3/08,"entertainment,South America,world cultures,global issues,women,storytelling,love,parenting",4491521
203,https://www.ted.com/talks/yossi_vardi_fights_local_warming,Yossi Vardi,00:06:15,1/4/08,"comedy,humor",970603
145,https://www.ted.com/talks/deborah_gordon_digs_ants,Deborah Gordon,00:20:31,1/8/08,"ants,insects,design,biology,science,collaboration",1005640
205,https://www.ted.com/talks/j_j_abrams_mystery_box,J.J. Abrams,00:18:02,1/10/08,"entertainment,movies,film,humor,storytelling,technology",3661530
206,https://www.ted.com/talks/david_gallo_shows_underwater_astonishments,David Gallo,00:05:27,1/11/08,"evolution,marine biology,fish,oceans,animals,exploration,science,technology",14524811
207,https://www.ted.com/talks/paola_antonelli_treats_design_as_art,Paola Antonelli,00:18:17,1/15/08,"museums,art,design,culture",604721
13,https://www.ted.com/talks/frank_gehry_asks_then_what,Frank Gehry,00:22:00,1/17/08,"interview,architecture,design,creativity,invention,culture,business",990083
188,https://www.ted.com/talks/raul_midon_plays_all_the_answers_and_tembererana,Raul Midon,00:10:40,1/18/08,"entertainment,live music,culture,technology,music,performance,singer,guitar",422594
209,https://www.ted.com/talks/bill_strickland_makes_change_with_a_slide_show,Bill Strickland,00:35:28,1/20/08,"MacArthur grant,cities,philanthropy,children,activism,live music,culture",655776
208,https://www.ted.com/talks/ben_dunlap_talks_about_a_passionate_life,Bernie Dunlap,00:19:08,1/23/08,"entertainment,library,literature,storytelling,culture,education,race",1957045
196,https://www.ted.com/talks/david_pogue_on_the_music_wars,David Pogue,00:04:15,1/24/08,"entertainment,humor,technology,music",630493
211,https://www.ted.com/talks/chris_anderson_shares_his_vision_for_ted,Chris Anderson,00:12:55,1/30/08,"philosophy,philanthropy,global issues,culture,business,technology,community",335554
212,https://www.ted.com/talks/robin_chase_on_zipcar_and_her_next_big_idea,Robin Chase,00:13:39,1/31/08,"transportation,cars,cities,business,technology",454881
213,https://www.ted.com/talks/jaime_lerner_sings_of_the_city,Jaime Lerner,00:15:43,2/4/08,"South America,Brazil,transportation,cities,infrastructure,green,humor,design,culture,sustainability",627903
215,https://www.ted.com/talks/david_macaulay_s_rome_antics,David Macaulay,00:21:35,2/6/08,"MacArthur grant,ancient world,cities,books,humor,art,design,culture,communication",722554
214,https://www.ted.com/talks/michael_pollan_gives_a_plant_s_eye_view,Michael Pollan,00:17:25,2/7/08,"bees,evolution,garden,ecology,plants,global issues,animals,food,science,culture,business",1458974
216,https://www.ted.com/talks/howard_rheingold_on_collaboration,Howard Rheingold,00:19:31,2/11/08,"wikipedia,global issues,culture,business,collaboration,communication,community,humanity",1011115
218,https://www.ted.com/talks/pamelia_kurstin_plays_the_theremin,Pamelia Kurstin,00:19:11,2/13/08,"live music,technology,music,performance",1761361
221,https://www.ted.com/talks/george_dyson_on_project_orion,George Dyson,00:08:38,2/14/08,"rocket science,Planets,physics,NASA,space,storytelling,history,science,technology,future",801886
219,https://www.ted.com/talks/moshe_safdie_on_building_uniqueness,Moshe Safdie,00:17:46,2/18/08,"museums,cities,visualizations,architecture,design,creativity,collaboration",563090
222,https://www.ted.com/talks/the_jill_and_julia_show,Jill Sobule + Julia Sweeney,00:06:14,2/20/08,"entertainment,comedy,humor,storytelling,collaboration,singer,guitar",507130
223,https://www.ted.com/talks/the_raspyni_brothers_juggle_and_jest,Raspyni Brothers,00:15:27,2/22/08,"entertainment,physics,humor,collaboration",828020
225,https://www.ted.com/talks/steve_jurvetson_on_model_rocketry,Steve Jurvetson,00:03:22,2/27/08,"toy,rocket science,entertainment,photography,space,children,design,parenting",426390
224,https://www.ted.com/talks/roy_gould_and_curtis_wong_preview_the_worldwide_telescope,Roy Gould + Curtis Wong,00:06:42,2/27/08,"telescopes,demo,astronomy,universe,science,technology,collaboration",1043036
228,https://www.ted.com/talks/alan_kay_shares_a_powerful_idea_about_ideas,Alan Kay,00:20:37,3/4/08,"children,design,computers,technology,collaboration",794949
227,https://www.ted.com/talks/craig_venter_is_on_the_verge_of_creating_synthetic_life,Craig Venter,00:15:54,3/6/08,"alternative energy,global issues,energy,creativity,science,invention,genetics,technology",1030402
230,https://www.ted.com/talks/nicholas_negroponte_in_1984_makes_5_predictions,Nicholas Negroponte,00:25:23,3/11/08,"demo,entertainment,movies,interface design,media,design,technology,future",1003688
229,https://www.ted.com/talks/jill_bolte_taylor_s_powerful_stroke_of_insight,Jill Bolte Taylor,00:18:19,3/12/08,"consciousness,global issues,biology,brain,illness,science",22395388
231,https://www.ted.com/talks/frank_gehry_as_a_young_rebel,Frank Gehry,00:44:38,3/13/08,"global issues,architecture,design,technology,collaboration",644464
233,https://www.ted.com/talks/dave_eggers_makes_his_ted_prize_wish_once_upon_a_school,Dave Eggers,00:25:35,3/18/08,"TED Prize,entertainment,global issues,children,writing,activism,teaching,design,culture,collaboration,education",1401773
234,https://www.ted.com/talks/karen_armstrong_makes_her_ted_prize_wish_the_charter_for_compassion,Karen Armstrong,00:21:28,3/19/08,"TED Prize,global issues,faith,religion,collaboration",1433701
232,https://www.ted.com/talks/neil_turok_makes_his_ted_prize_wish,Neil Turok,00:24:50,3/20/08,"TED Prize,physics,math,Africa,science,technology,education",492996
236,https://www.ted.com/talks/christopher_decharms_scans_the_brain_in_real_time,Christopher deCharms,00:04:02,3/24/08,"demo,visualizations,medicine,biology,brain,science,business,technology",1632090
237,https://www.ted.com/talks/clifford_stoll_on_everything,Clifford Stoll,00:17:57,3/26/08,"web,science,culture,technology,education",2358710
235,https://www.ted.com/talks/siegfried_woldhek_shows_how_he_found_the_true_face_of_leonardo,Siegfried Woldhek,00:04:24,4/1/08,"demo,entertainment,art,history,design,technology",1248910
239,https://www.ted.com/talks/david_hoffman_shares_his_sputnik_mania,David Hoffman,00:03:50,4/2/08,"war,space,math,history,science,technology,education",334713
